sku,description,subcat_1,subcat_2,subcat_3,subcat_4,subcat_5,subcat_6,calc_include,calslot_1,calslot_2,calslot_3,retail_price_inc_gst,category_slug,image_url,Notes
MAD-VC-PKRADJ-4PK,Madrid vertical clamp angle-adjust packer 4-pack.,Spigots,Standard,Side Mounted,,,,,,,,5.95,pool-fencing-glass-spigots-standard-side-mounted,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/MAD-VC-PKRADJ-4PK.JPG,
MAD-VC-S,"Madrid vertical clamp in Satin — SS2205 wall/post-mount clamp for vertical glass-edge fixing, earthing terminal included.",Spigots,Standard,Side Mounted,,,,,,,,72.12,pool-fencing-glass-spigots-standard-side-mounted,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/MAD-VC-S.JPG,
COVER-POWER,Polycarbonate clear cover for an outdoor power point inside the pool zone — keeps the GPO accessible but shielded from splash and direct rain.,Tools & Accessories,,,,,,FALSE,,,,29.55,pool-fencing-glass-spigots-tools-and-accessories,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/COVER-POWER.JPG,
COVER-TAP,Polycarbonate clear cover for an outdoor garden tap inside the pool zone — protects the tap and prevents the handle being used as a climb point on a pool fence.,Tools & Accessories,,,,,,FALSE,,,,46.9,pool-fencing-glass-spigots-tools-and-accessories,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/COVER-TAP.JPG,
CPR,Standard CPR sign for pool/spa areas — meets state pool-safety signage requirements when displayed near the pool.,Tools & Accessories,,,,,,FALSE,,,,45.71,pool-fencing-glass-spigots-tools-and-accessories,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/CPR.JPG,
ENDURO-GC-125,EnduroShield Glass Coat 125ml — DIY easy-clean nano-coating for pool fence and balustrade glass; one application lasts up to 10 years.,Tools & Accessories,,,,,,FALSE,,,,63.2,pool-fencing-glass-spigots-tools-and-accessories,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/ENDURO-GC-125.JPG,
ENDURO-GC-500,EnduroShield Glass Coat 500ml — surface treatment for toughened glass that reduces water-mark and limescale build-up. Installer-size bottle.,Tools & Accessories,,,,,,FALSE,,,,260.4,pool-fencing-glass-spigots-tools-and-accessories,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/ENDURO-GC-500.JPG,
ENDURO-SSC-60,"EnduroShield Stainless Steel Coat 60ml — protective coating for spigots, posts, latches and rails; shields stainless from tea-staining, fingerprints and corrosion.",Tools & Accessories,,,,,,FALSE,,,,49.35,pool-fencing-glass-spigots-tools-and-accessories,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/ENDURO-SSC-60.JPG,
ENDURO-SSRES,EnduroShield Stainless Steel Restore 500ml — chemical cleaner that removes existing tea-staining and surface oxidation from stainless before re-coating.,Tools & Accessories,,,,,,FALSE,,,,49.35,pool-fencing-glass-spigots-tools-and-accessories,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/ENDURO-SSRES.JPG,
GLASSBUDDY,GlassBuddy plywood brace — timber install brace that holds frameless glass panels vertical and aligned while the spigots are tightened.,Tools & Accessories,,,,,,FALSE,,,,18.1,pool-fencing-glass-spigots-tools-and-accessories,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/GLASSBUDDY.JPG,
GLASSMATE,GlassMate frameless glass install tool — plumbs and aligns glass panels at the top edge so spigots can be locked off accurately.,Tools & Accessories,,,,,,FALSE,,,,78.71,pool-fencing-glass-spigots-tools-and-accessories,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/GLASSMATE.JPG,
GLOVE,"Pair of safety gloves in size M/L — cut-resistant gloves for handling glass panels, stainless edges and steel pickets.",Tools & Accessories,,,,,,,,,,9.2,pool-fencing-glass-spigots-tools-and-accessories,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/GLOVE.JPG,
MAD-FACEM-3PKR-B,Madrid face-mount packer set in Matt Black — packer washers for face-mount spigot offset.,Spigots,Top Fix,,,,,,,,,7.85,pool-fencing-glass-spigots-top-fix,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/MAD-FACEM-3PKR-B.JPG,
MAD-FACEM-3PKR-P,Madrid face-mount packer set in Polished — packer washers for face-mount spigot offset.,Spigots,Top Fix,,,,,,,,,6.75,pool-fencing-glass-spigots-top-fix,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/MAD-FACEM-3PKR-P.JPG,
MAD-FACEM-3PKR-S,Madrid face-mount packer set in Satin — packer washers for face-mount spigot offset.,Spigots,Top Fix,,,,,,,,,6.75,pool-fencing-glass-spigots-top-fix,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/MAD-FACEM-3PKR-S.JPG,
MADDEL-TF-B,Madrid Deluxe TOP-FIX spigot in Matt Black — SS2205 surface-mount Deluxe pool spigot.,Spigots,Top Fix,,,,,,,,,96.31,pool-fencing-glass-spigots-top-fix,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/MADDEL-TF-B.JPG,
MADDEL-TF-MW,Madrid Deluxe TOP-FIX spigot in Matt White — SS2205 surface-mount Deluxe pool spigot.,Spigots,Top Fix,,,,,,,,,101.05,pool-fencing-glass-spigots-top-fix,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/MADDEL-TF-MW.JPG,
MADDEL-TF-P,Madrid Deluxe TOP-FIX spigot in Polished — SS2205 surface-mount Deluxe pool spigot.,Spigots,Top Fix,,,,,,,,,87.75,pool-fencing-glass-spigots-top-fix,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/MADDEL-TF-P.JPG,
MADDEL-TF-S,Madrid Deluxe TOP-FIX spigot in Satin — SS2205 surface-mount Deluxe pool spigot.,Spigots,Top Fix,,,,,,,,,87.75,pool-fencing-glass-spigots-top-fix,https://barrierhub-storefront-git-main-terrilljjs-projects.vercel.app/products/MADDEL-TF-S.JPG,
